,Population,Area_Suburban,Area_Urban,Children,Age,Income,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService_Fiber Optic,Phone,Multiple,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Tenure,Bandwidth_GB_Year,Email
8133,110,1.0,0.0,8,71,29226.84,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1.0,1,1,1,0,1,0,49.39534,4652.792551,15
8134,6986,0.0,0.0,0,30,26412.67,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1.0,1,0,0,0,1,0,55.63139,4819.60719,14
8135,12683,0.0,0.0,7,25,61257.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,1.0,1,0,0,1,0,0,71.12548,6386.654255,13
8136,1267,1.0,0.0,2,31,44622.42,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,1,1,1.0,1,0,1,0,1,0,63.48369,5677.324438,15
8137,2564,0.0,1.0,1,43,65548.03,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,0,0,0,0,1,0,65.13371,5999.863942,15
8138,0,0.0,1.0,0,30,117867.2,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,1,0.0,1,1,0,0,1,0,71.48941,6233.66124,16
8139,111850,1.0,0.0,5,36,23994.35,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0.0,1,1,0,1,1,1,44.03142,4839.958124,12
8140,98,1.0,0.0,1,39,23441.22,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,1,0,0,0,1,1,60.77973,5917.686828,12
8141,988,0.0,1.0,7,32,61649.66,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,1,0.0,1,0,1,1,0,1,60.06981,5934.44869,10
8142,1756,0.0,0.0,4,65,11404.4,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,1.0,1,1,0,0,1,0,65.61856,5761.002305,14
8143,21218,0.0,0.0,0,70,25213.39,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0.0,1,0,0,0,1,1,65.25094,6236.771039,10
8144,1066,0.0,1.0,3,40,25977.73,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1,1,0,1,0,1,53.19577,4890.236009,10
8145,30010,1.0,0.0,0,27,43778.76,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,1,0,1.0,1,0,0,0,1,0,54.55457,4826.3573,7
8146,133,0.0,0.0,10,86,6550.77,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,69.66502,6307.09359,14
8147,39221,0.0,1.0,4,45,51257.19,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,43.51853,3783.214553,14
8148,4179,1.0,0.0,1,89,68319.38,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,0,1.0,1,0,0,1,0,0,69.60418,5695.706857,15
8149,9827,0.0,0.0,2,75,1785.94,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0,0,0,1,1,1,70.66353,6316.470196,13
8150,1907,0.0,0.0,7,31,30153.27,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1.0,1,0,0,1,1,1,55.31399,5408.322311,10
8151,5490,0.0,1.0,0,35,15393.51,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,0,1,1.0,1,0,1,1,0,1,59.8036,5273.813487,15
8152,177,0.0,1.0,2,87,28749.22,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,2,0,1,1.0,1,0,0,0,1,0,44.59709,3832.898347,6
8153,737,0.0,0.0,0,86,35557.53,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,1,0,0,1,0,1,63.30112,5816.619375,10
8154,26838,0.0,0.0,1,69,21963.27,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0,1,0.0,1,0,1,0,1,1,65.66053,6294.452513,18
8155,674,1.0,0.0,1,89,22049.22,0.0,0.0,0.0,0.0,1.0,0.0,1,2,0,2,0,1,1.0,1,1,0,1,1,0,69.59174,6013.828131,12
8156,346,0.0,1.0,3,21,31881.36,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,1,0,0.0,1,1,0,1,1,1,56.82842,6012.6506,17
8157,4483,0.0,1.0,1,56,126024.3,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,2,1,1,0.0,0,0,1,1,1,0,65.79102,5894.676109,15
8158,21854,0.0,1.0,0,65,31896.6,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,2,1,0,0.0,1,0,0,0,1,1,64.82387,6265.224971,10
8159,885,0.0,1.0,1,22,10588.62,0.0,0.0,1.0,0.0,1.0,0.0,4,0,0,2,1,1,1.0,1,0,1,1,1,1,64.64639,6178.148263,10
8160,27457,0.0,0.0,0,32,6636.93,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,1,1,0,1.0,1,0,0,1,0,1,57.66137,5118.061873,12
8161,678,0.0,0.0,1,74,14396.37,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,1,0,1.0,1,1,0,0,1,0,65.2908,5616.608151,18
8162,11850,0.0,0.0,2,73,45926.27,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,0,0,0.0,1,1,0,0,1,0,61.06693,5671.017164,13
8163,1256,1.0,0.0,9,86,55361.14,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,1.0,1,0,1,0,1,1,57.43476,5440.228336,13
8164,1458,1.0,0.0,1,55,73186.39,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,0,0,0.0,1,0,0,1,0,0,70.87198,6491.987412,8
8165,181,0.0,1.0,0,72,51574.81,1.0,0.0,0.0,0.0,1.0,0.0,3,2,0,0,1,0,0.0,1,0,0,0,1,1,70.38624,6608.57453,8
8166,200,0.0,0.0,2,53,33653.85,0.0,0.0,0.0,1.0,1.0,0.0,1,2,0,2,0,0,1.0,1,0,0,1,0,0,56.19179,4832.149028,12
8167,2084,0.0,0.0,8,51,9255.14,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1.0,1,1,1,0,0,1,46.12924,4325.145663,15
8168,9357,0.0,1.0,3,78,12430.83,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,1,0,0,1,0,1,68.79253,6304.333517,13
8169,3357,1.0,0.0,3,53,31757.09,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,1,1,0,0,1,0,56.36817,4968.873698,10
8170,1990,0.0,0.0,1,39,18234.2,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0,1,0,1,0,0,69.61652,6014.886274,12
8171,308,1.0,0.0,5,86,85549.31,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,2,0,1,0.0,1,0,0,1,1,0,40.73541,4123.921101,9
8172,2640,0.0,1.0,1,71,92095.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1.0,1,1,1,1,1,0,60.97847,5480.386537,17
8173,505,0.0,0.0,2,58,126805.9,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1.0,0,1,0,0,1,0,56.97428,5052.181985,17
8174,18937,1.0,0.0,3,34,46502.45,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,0,1.0,0,0,0,1,1,1,69.70038,6534.959838,11
8175,1986,1.0,0.0,5,48,36405.73,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,0,0,1.0,1,0,0,0,1,0,43.18342,4022.432118,11
8176,2393,0.0,0.0,2,64,16652.32,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,1,1,1.0,1,0,0,1,1,0,45.72582,4094.782683,8
8177,16882,0.0,0.0,0,27,29935.05,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,1,1,0.0,1,0,0,0,0,0,59.52332,5443.98404,7
8178,360,0.0,0.0,2,30,71002.71,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0.0,1,1,0,1,0,0,63.89833,6105.282771,15
8179,14279,0.0,1.0,0,84,146536.7,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0,1,0,0.0,1,1,0,0,0,1,64.49464,5981.217808,11
8180,18745,0.0,1.0,0,70,78356.31,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1.0,1,1,0,1,1,0,63.60495,5588.56191,14
8181,2106,0.0,1.0,2,74,12001.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,1,1,1,0,0,1,71.023,6518.264091,13
8182,481,1.0,0.0,1,76,61256.1,0.0,0.0,0.0,1.0,1.0,0.0,3,1,0,2,0,0,1.0,0,0,1,1,0,0,56.03541,4869.168543,8
8183,2520,1.0,0.0,0,85,22211.67,0.0,1.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,1.0,1,0,1,1,1,1,64.11367,5760.636041,9
8184,35124,0.0,0.0,3,49,25777.72,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,2,0,0,0.0,1,0,1,0,1,1,67.63205,6711.013649,19
8185,3826,0.0,0.0,0,52,25046.32,0.0,0.0,0.0,1.0,0.0,0.0,3,0,0,0,0,0,1.0,1,0,0,0,0,0,70.03794,5817.251946,11
8186,51003,0.0,0.0,0,75,19565.53,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,1.0,1,0,0,1,1,0,55.09556,4717.831195,13
8187,30762,0.0,1.0,10,88,1469.25,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,2,1,0,0.0,1,1,0,0,0,1,39.27244,4046.188443,14
8188,370,0.0,0.0,4,62,32735.23,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0.0,1,1,1,0,0,0,43.99275,4329.842926,10
8189,203,1.0,0.0,1,68,29434.53,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1.0,1,0,0,0,1,0,69.25731,5842.282612,16
8190,1121,0.0,0.0,2,65,29315.85,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1.0,0,1,0,0,1,1,67.27889,6139.355865,14
8191,1706,0.0,0.0,3,84,36752.22,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0,0,1.0,1,0,1,0,0,0,56.56411,4771.553025,18
8192,42116,0.0,0.0,1,55,9183.89,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,2,0,0,0.0,1,1,1,0,1,0,69.40052,6457.28774,13
8193,1238,0.0,1.0,2,80,11602.24,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0,0.0,1,0,1,0,0,0,55.72308,5099.928127,14
8194,676,0.0,0.0,5,36,24779.5,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,1,1,0,0.0,1,1,1,0,0,0,64.79115,6236.657026,11
8195,1766,0.0,1.0,0,47,11185.44,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,2,0,0,1.0,1,0,0,1,0,1,66.7439,5899.695132,10
8196,17999,1.0,0.0,1,33,12908.92,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,1,1.0,1,0,1,1,1,1,60.81814,5696.204344,8
8197,148,0.0,1.0,0,24,26774.77,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1.0,1,1,0,0,0,0,68.03889,5727.737286,14
8198,1640,1.0,0.0,4,34,38674.95,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1.0,1,0,0,1,0,1,62.71338,5645.734587,14
8199,398,0.0,0.0,1,25,60460.44,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,1,1,0,0,1,1,52.11755,4993.106421,15
8200,1280,1.0,0.0,3,59,68057.33,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,1,0,1.0,1,1,1,1,0,0,49.67473,4369.813214,13
8201,12768,1.0,0.0,1,35,27361.32,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,2,1,1,1.0,1,0,0,1,0,0,56.78051,4904.294892,9
8202,982,0.0,0.0,1,34,64687.11,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0.0,1,1,0,0,1,0,44.97817,4445.497919,12
8203,2715,1.0,0.0,0,36,12197.3,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,1,1,1,0,1,0,57.04063,5561.200177,12
8204,16515,0.0,1.0,1,53,26921.3,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,0,0.0,1,1,1,0,1,1,55.15311,5553.582983,9
8205,43208,1.0,0.0,0,54,53517.26,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,1.0,1,0,0,1,1,0,64.44587,5642.295973,12
8206,1690,0.0,0.0,1,32,20550.44,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,0,1.0,1,0,0,1,1,1,68.69369,6397.46237,17
8207,42023,0.0,0.0,3,88,56876.26,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,1,0,1.0,1,1,0,0,0,0,42.32324,3503.174329,9
8208,2454,0.0,0.0,0,43,64936.87,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,2,0,1,0.0,0,0,1,0,0,0,61.0537,5509.83864,11
8209,2047,0.0,1.0,0,66,19106.09,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,2,1,1,1.0,1,0,1,1,1,1,41.93978,4138.249014,12
8210,21605,1.0,0.0,0,30,51568.29,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1.0,1,0,1,0,1,0,57.692,5144.475146,12
8211,497,0.0,0.0,1,65,52729.62,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,0,1.0,0,0,1,0,1,1,60.78096,5489.928745,9
8212,3736,0.0,1.0,1,63,18438.94,0.0,0.0,0.0,1.0,0.0,0.0,3,0,0,2,1,0,0.0,1,1,0,0,0,0,57.6786,5195.25021,8
8213,38072,0.0,0.0,3,28,31547.84,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,63.99474,5899.437256,14
8214,17783,0.0,1.0,1,69,37021.79,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,2,1,1,0.0,1,1,0,0,1,1,67.68938,6176.145515,11
8215,11188,0.0,0.0,3,69,95360.44,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,2,0,1,1.0,1,0,0,0,1,1,63.79124,5842.03594,17
8216,11123,0.0,0.0,0,67,18269.73,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,44.40526,3757.452448,11
8217,53142,0.0,1.0,3,48,23778.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0.0,1,0,0,1,1,1,69.66186,6856.666585,13
8218,118,0.0,1.0,1,85,5425.34,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,1,0,0.0,1,0,0,1,1,0,56.07932,5342.130474,9
8219,30768,0.0,0.0,1,72,19903.1,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,1,0,1.0,1,1,1,1,0,1,68.6654,6066.50191,12
8220,62625,1.0,0.0,1,52,22058.82,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,2,1,0,0.0,1,0,1,0,0,1,56.79773,5489.502601,11
8221,254,0.0,0.0,2,75,4640.91,0.0,1.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0.0,1,1,1,0,1,1,55.04679,5588.672503,11
8222,143,0.0,1.0,1,18,20164.01,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,1,0,0,1,55.44991,5068.172778,14
8223,2319,1.0,0.0,4,21,33488.35,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,2,1,0,1.0,0,1,1,0,1,1,60.7968,5851.168448,14
8224,562,1.0,0.0,1,84,25750.6,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,1,0,1,0,50.31252,4431.737277,13
8225,7232,1.0,0.0,10,78,33298.78,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0.0,1,0,1,0,0,1,66.12623,6360.531849,11
8226,1679,0.0,1.0,3,37,21599.58,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,1,0,0,1,0,0,43.50453,3874.362144,4
8227,402,1.0,0.0,1,20,20843.03,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0,2,1,0,1.0,1,1,0,1,0,1,52.86954,4871.832686,15
8228,505,1.0,0.0,0,26,63352.12,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,71.70793,6039.331412,11
8229,5659,0.0,1.0,0,52,31234.72,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,1,1,1,1,0,0,57.72738,5456.006313,13
8230,135,0.0,0.0,2,71,69232.25,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1,0,0,0,1,1,61.28236,5471.244549,10
8231,411,1.0,0.0,0,49,71166.06,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,2,1,0,0.0,0,0,1,1,1,1,51.87037,5293.295324,10
8232,20952,1.0,0.0,3,76,19546.62,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,0,1,1.0,1,0,0,1,0,1,46.2718,4047.773653,15
8233,0,0.0,0.0,2,67,24367.72,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1,0,1,0,0,1,51.22665,4847.193795,12
8234,5402,1.0,0.0,1,56,43492.61,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,1,0.0,0,0,0,1,0,1,58.85409,5582.846082,16
8235,5058,0.0,0.0,1,51,111442.1,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1.0,1,0,0,0,1,0,47.37824,4233.171811,11
8236,8075,0.0,1.0,2,72,53458.43,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0.0,1,0,1,1,1,1,69.54041,6727.30047,15
8237,402,0.0,1.0,1,66,16769.53,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,1,1,1,1,0,0,44.72241,4382.473953,12
8238,398,1.0,0.0,0,43,12944.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,1,0,0,0,0,1,68.54712,6208.310064,9
8239,1537,0.0,1.0,1,24,18336.35,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,1.0,1,1,1,1,0,0,57.06365,5117.897337,14
8240,7536,0.0,1.0,1,46,23456.98,0.0,0.0,0.0,1.0,1.0,0.0,2,1,1,1,0,0,1.0,1,1,0,0,0,1,50.14744,4466.695172,18
8241,166,0.0,1.0,1,45,20316.98,1.0,0.0,0.0,0.0,0.0,1.0,2,0,0,2,0,1,1.0,1,0,0,1,1,0,55.29606,4824.342843,12
8242,294,0.0,0.0,2,71,68803.52,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,1,1.0,0,0,0,1,1,0,56.3981,4899.24202,7
8243,9510,1.0,0.0,3,51,43850.44,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1,1,0,1,1,1,69.13685,6462.269067,11
8244,5115,0.0,0.0,3,45,12616.3,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,1.0,1,1,0,1,1,1,70.89738,6621.872123,13
8245,9956,0.0,1.0,0,71,43468.48,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0.0,1,1,0,0,1,1,45.93241,4718.201931,17
8246,22836,0.0,0.0,2,87,20782.03,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,1.0,1,1,0,0,1,0,70.14712,6036.455962,12
8247,161,0.0,1.0,0,58,18436.32,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,1,1,1.0,1,0,0,0,0,0,45.92276,3903.920552,8
8248,41563,0.0,1.0,1,53,44554.14,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,0,1.0,1,1,0,0,1,1,62.84168,5780.016925,17
8249,902,1.0,0.0,3,60,42104.22,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,1,1,1.0,1,1,0,0,0,0,69.68937,6004.729268,9
8250,36959,1.0,0.0,0,38,26353.03,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1.0,1,0,0,1,0,1,63.64621,5503.629445,12
8251,392,0.0,1.0,0,76,35415.95,0.0,0.0,1.0,0.0,1.0,0.0,3,0,0,0,1,1,1.0,1,1,0,1,1,0,70.4936,6099.562776,7
8252,145,0.0,1.0,0,48,18498.45,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,0,0,0.0,1,1,0,1,0,1,48.56433,4807.120751,12
8253,2171,0.0,1.0,2,45,43096.85,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,0.0,1,0,0,1,1,0,58.06194,5581.366717,14
8254,1081,0.0,1.0,4,68,146590.9,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,2,1,1,1.0,1,1,0,1,0,0,63.86146,5540.602926,14
8255,490,0.0,0.0,0,23,12881.49,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,0,1,0,1.0,1,0,1,0,1,1,60.97619,5659.896946,17
8256,689,1.0,0.0,0,80,12473.92,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1.0,1,0,0,1,0,1,52.87464,4569.936966,15
8257,69,1.0,0.0,4,44,14876.79,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2,0,0,1.0,1,0,0,1,1,1,61.4943,5774.455432,11
8258,2325,0.0,1.0,0,19,5156.97,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,2,1,0,0.0,1,1,1,1,1,1,58.15583,5974.298824,14
8259,3223,0.0,1.0,5,47,4986.92,0.0,1.0,0.0,0.0,1.0,0.0,2,0,0,0,0,0,1.0,1,0,0,0,0,0,52.39253,4534.558824,11
8260,335,0.0,0.0,3,63,35901.58,0.0,0.0,1.0,0.0,0.0,1.0,2,1,0,0,0,0,1.0,0,1,0,1,0,1,63.5224,5571.995482,10
8261,1068,0.0,0.0,4,30,38373.52,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0.0,1,1,1,0,0,0,60.1501,5758.657128,5
8262,8981,1.0,0.0,0,71,92399.2,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,1,0,1,0,1,0,54.97976,5116.164536,11
8263,845,0.0,0.0,0,46,9310.14,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,1,1,0,1,63.28052,5766.345962,16
8264,29,1.0,0.0,3,70,45249.29,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,1.0,1,1,0,1,1,0,63.01044,5683.580246,11
8265,5273,0.0,1.0,8,24,39594.01,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,0,1,1,1.0,0,0,0,1,1,1,48.9954,4940.002327,18
8266,23230,1.0,0.0,1,25,48702.23,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,2,1,1,1.0,1,1,1,1,1,1,58.28008,5629.15203,14
8267,12389,1.0,0.0,1,62,20921.95,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1.0,1,0,1,1,1,1,54.68337,5179.277309,10
8268,319,0.0,1.0,1,30,52758.91,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1.0,0,1,1,1,0,0,69.56109,6037.093005,14
8269,37080,0.0,0.0,0,67,17899.79,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,0,1.0,1,0,1,0,1,0,52.64455,4571.4966,14
8270,507,0.0,1.0,1,73,45512.2,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,1,0,0.0,1,0,1,1,1,0,54.87839,5362.598684,13
8271,5985,0.0,1.0,1,66,72870.66,0.0,0.0,0.0,0.0,1.0,0.0,3,1,1,0,0,0,0.0,1,0,0,1,0,1,69.7211,6525.625338,9
8272,516,0.0,1.0,3,74,19659.9,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,2,0,0,0.0,1,0,0,1,1,0,55.15571,4907.861735,14
8273,7263,0.0,0.0,0,65,18833.25,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0.0,1,1,1,0,1,1,52.95508,4979.327874,15
8274,12063,0.0,0.0,0,54,80751.69,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,1,1,0,0,0,0,57.92383,4887.181609,11
8275,54190,0.0,1.0,8,34,47088.97,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,1,0,0,0,0,1,71.15596,6783.004249,13
8276,1098,0.0,1.0,1,87,38131.01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1.0,1,1,0,0,0,1,39.27289,3354.624637,10
8277,1239,0.0,0.0,1,37,63467.94,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,1,0,0.0,1,0,0,1,1,1,71.67868,6872.209499,10
8278,4370,0.0,0.0,8,24,59226.92,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,1.0,1,0,1,1,1,0,59.28333,5634.80523,16
8279,301,0.0,0.0,1,41,15651.78,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,1.0,1,1,0,1,0,0,69.70982,6015.97413,13
8280,12390,0.0,1.0,1,88,87907.66,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,0,1.0,1,1,1,0,1,1,67.92804,6208.609729,13
8281,30975,0.0,0.0,4,30,51460.33,1.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,1,0,0.0,1,0,1,0,0,0,56.7613,5409.035513,16
8282,14555,0.0,0.0,2,64,10471.59,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,1.0,1,1,0,0,1,1,52.58546,4849.21743,16
8283,28744,0.0,0.0,0,66,43588.1,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,2,1,0,1.0,1,1,0,0,1,1,61.85982,5626.157729,15
8284,12908,0.0,1.0,1,55,12702.36,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,1,1,1.0,1,0,1,0,1,0,54.36032,4871.680899,14
8285,1134,1.0,0.0,1,76,25350.75,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0.0,1,1,0,0,1,1,65.19187,6225.526096,9
8286,2431,0.0,0.0,0,29,6988.17,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,1,0,1,1,0,0,71.44569,6087.732666,12
8287,6165,0.0,0.0,2,41,23120.09,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,71.50838,6273.914368,8
8288,3101,0.0,0.0,0,26,10064.84,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,1,1.0,1,0,1,0,0,0,69.9386,5880.090684,10
8289,1446,0.0,1.0,2,76,29993.81,0.0,0.0,0.0,1.0,1.0,0.0,2,0,0,0,0,0,1.0,1,1,1,0,0,0,68.47117,5811.727081,13
